id,meigara,code,uriagetuuki1,uriagetuuki2,riekituuki1,riekituuki2,epstuuki1,epstuuki2,uriageshihanki1,uriageshihanki2,uriageshihanki3,riekishihanki1,riekishihanki2,riekishihanki3,epsshihanki1,epsshihanki2,epsshihanki3
253,日本マニュファクチャリングサービス,2172,105.87,105.52,27.12,368.75,29.99,946.46,0.0,78.71,76.46,0.0,0.0,1275.0,0.0,57.66,1466.51
254,博展,2173,100.37,109.31,123.33,114.95,526.04,32.02,57.87,39.48,53.27,-28.9,-180.54,1460.0,-6.65,-78.77,1278.16
256,エス・エム・エス,2175,113.96,115.88,104.05,117.96,112.74,125.28,100.73,98.18,112.37,1935.71,112.17,155.62,46.9,110.55,122.18
258,トライステージ,2178,93.68,96.54,77.63,78.39,-19.64,-256.74,96.54,97.21,87.64,74.8,187.92,-232.26,149.59,83.99,-122.47
259,成学社,2179,102.78,105.75,70.83,1920.0,8.43,388.32,89.54,92.53,91.56,56.69,63.09,100.82,52.93,58.32,98.57
260,成学社,2180,96.36,108.05,68.85,171.83,-41.8,129.28,0.0,91.24,61.5,0.0,83.04,3.43,0.0,102.03,-6.15
261,テンプホールディングス,2181,104.83,128.2,88.61,122.3,31.38,313.67,98.3,93.35,101.28,101.76,47.32,90.63,115.73,-28.21,86.29
262,リニカル,2183,96.66,124.14,82.92,65.66,85.21,44.0,90.59,94.39,90.45,7.36,75.79,-116.28,101.47,86.44,-1279.71
264,ソーバル,2186,101.88,99.6,101.93,105.97,107.45,98.27,95.73,84.85,90.5,22.16,0.0,73.58,92.64,58.19,70.86
268,エスクリ,2196,94.38,105.05,70.56,112.36,43.1,161.54,54.14,29.77,11.27,-133.62,-300.0,-315.74,-122.15,-927.46,-593.3
270,森永製菓,2201,101.71,100.17,105.01,102.36,87.06,124.97,98.66,98.03,90.8,91.14,92.19,85.38,94.26,92.16,89.44
273,名糖産業,2207,97.1,100.49,-303.86,22.33,108.6,84.31,107.27,102.01,108.35,-154.62,-21.32,10.8,49.14,-12.79,325.64
274,ブルボン,2208,99.98,99.89,65.61,85.94,60.17,85.23,102.18,99.92,100.41,124.41,38.59,194.13,133.07,6.62,185.51
275,井村屋グループ,2209,93.79,100.1,25.41,94.83,10.96,106.09,104.36,103.98,89.43,209.39,169.47,168.28,436.24,205.9,258.02
280,井村屋グループ,2217,99.92,99.82,76.47,91.02,79.0,84.64,0.0,83.31,82.63,0.0,318.35,24.97,0.0,289.11,11.51
281,日糧製パン,2218,100.87,100.0,93.07,54.01,714.05,17.93,100.02,99.27,94.59,255.56,165.45,500.0,115.62,190.01,1191.18
282,亀田製菓,2220,103.77,100.52,108.9,106.61,101.4,107.09,100.94,95.68,105.68,91.11,79.04,210.61,85.89,98.9,222.02
283,岩塚製菓,2221,99.4,96.57,2162.5,12.12,134.95,128.08,94.6,97.41,103.1,131.62,-600.0,283.33,99.52,116.81,1108.77
284,寿スピリッツ,2222,110.82,109.05,108.02,119.21,103.23,112.4,63.23,44.12,25.55,41.65,-51.48,-155.02,65.56,-10.19,-113.76
285,コモ,2224,108.58,102.48,165.82,117.33,172.78,118.21,103.7,107.07,103.71,164.76,141.77,75.79,164.42,140.53,68.96
286,コモ,2226,111.11,105.38,149.48,246.18,174.86,267.91,0.0,106.11,112.21,0.0,201.74,-1396.15,0.0,225.29,-477.05
288,カルビー,2229,102.93,98.84,102.6,100.51,90.25,112.08,105.08,105.1,103.99,102.4,94.88,101.61,99.43,91.21,95.4
289,森永乳業,2264,101.25,98.56,113.56,102.98,133.09,88.82,101.0,97.75,97.46,108.66,108.53,103.17,108.27,119.11,111.34
291,ヤクルト本社,2267,99.75,101.36,99.63,105.48,113.84,105.25,95.18,92.27,96.53,89.29,95.35,110.73,104.3,85.44,132.3
293,明治ホールディングス,2269,99.87,101.09,104.4,103.92,108.77,101.06,94.79,95.2,94.06,100.21,101.12,112.24,100.44,88.45,92.19
294,雪印メグミルク,2270,101.66,101.21,104.46,88.98,113.28,80.38,99.42,100.52,101.03,141.34,108.87,99.15,172.06,103.7,83.06
295,プリマハム,2281,101.22,104.69,118.74,100.3,106.55,79.66,106.68,103.16,102.47,143.95,139.2,158.05,186.41,133.3,110.81
297,林兼産業,2286,101.74,102.6,89.49,108.88,101.13,105.77,100.37,99.87,99.96,58.31,103.55,124.03,56.54,343.74,155.47
298,丸大食品,2288,101.15,101.44,116.16,95.06,113.15,81.66,95.9,94.82,94.95,99.65,-104.6,-14.05,116.09,155.15,-21.45
299,福留ハム,2291,99.46,98.84,359.73,-76.41,439.61,-154.81,99.15,97.62,99.79,-319.44,37.18,121.3,142.08,9.18,108.25
300,Ｓ　ＦＯＯＤＳ,2292,103.89,107.07,97.54,100.13,90.62,90.03,96.04,93.08,89.89,134.15,186.59,76.65,130.34,537.6,79.41
301,滝沢ハム,2293,92.66,93.22,-71.07,27.25,-158.59,30.02,104.69,102.96,99.34,89.35,-48.05,520.0,132.02,-66.74,111.45
303,伊藤ハム米久ホールディングス,2296,100.2,102.27,119.13,67.22,108.1,67.31,101.62,94.67,97.17,130.66,165.19,105.36,158.44,211.37,105.7
304,きょくとう,2300,99.09,100.65,36.65,111.06,41.26,89.64,74.68,76.7,75.97,272.09,171.13,39.96,1361.34,128.94,40.69
306,きょくとう,2303,117.58,106.82,145.0,123.46,128.32,136.83,0.0,95.04,112.89,0.0,114.04,108.0,0.0,114.29,100.0
308,スタジオアリス,2305,98.07,92.07,79.03,106.65,59.38,119.43,108.2,107.98,47.37,157.66,440.51,-1899.03,164.89,1442.74,1458.67
309,クロスキャット,2307,99.03,100.58,100.84,101.56,99.71,113.52,109.39,90.63,95.48,56.18,47.75,34.78,30.48,47.38,45.27
313,システナ,2317,108.05,109.98,118.27,133.5,119.62,129.41,94.76,89.38,97.44,111.54,85.43,94.69,114.01,87.89,101.98
314,ソフトフロント,2321,61.78,38.2,59.11,31.61,65.74,15.59,125.81,108.89,84.93,-41.38,-51.43,10.53,-15.79,-65.82,8.36
317,デジタルアーツ,2326,96.58,114.17,88.55,138.22,80.57,152.62,119.75,111.42,113.13,120.11,120.79,117.43,118.52,123.4,118.18
318,新日鉄住金ソリューションズ,2327,107.73,110.51,111.83,116.21,113.63,119.78,98.79,91.55,82.6,105.42,83.01,73.89,94.74,103.86,75.98
319,東北新社,2329,95.82,97.94,181.47,58.73,-111.07,-67.4,87.09,83.1,79.55,85.82,68.99,-46.07,74.91,95.7,-81.15
321,綜合警備保障,2331,103.74,101.73,113.99,107.2,108.51,114.61,102.36,99.93,100.7,99.98,93.56,102.74,99.32,90.54,99.02
323,イオレ,2334,94.32,126.13,33.33,46.15,1.6,54.09,98.65,71.57,53.36,238.46,1616.67,-327.27,247.5,1572.69,-400.68
324,キューブシステム,2335,102.67,105.65,104.13,107.72,89.46,106.55,101.27,100.49,99.82,106.19,106.16,242.0,129.79,122.43,328.92
325,いちごグループホールディングス,2337,104.57,144.42,105.49,119.89,54.24,110.74,72.45,46.73,86.46,31.26,27.38,42.76,22.97,16.24,46.0
326,ファステップス,2338,73.79,59.77,61.46,256.68,23.08,159.11,62.26,48.74,41.54,124.29,110.2,125.0,110.47,73.75,90.88
327,極楽湯,2340,91.29,114.53,-128.89,55.56,-151284.62,0.83,76.99,76.98,41.22,-10700.0,740.91,378.85,-149.43,271.05,312.35
328,アルバイトタイムス,2341,83.2,98.43,34.3,105.12,47.69,97.68,70.55,62.27,64.68,-143.59,-252.86,-304.26,-248.29,-376.63,-362.5
329,トランスジェニック,2342,127.35,240.88,64.07,450.0,-212.38,847.52,117.66,87.08,93.87,1959.26,101.08,110.42,2253.7,82.28,12.53
330,平安レイサービス,2344,97.36,100.51,88.48,106.66,84.27,107.31,88.59,87.3,80.14,60.33,61.37,32.17,69.72,67.12,36.53
332,エヌアイデイ,2349,100.3,100.28,97.83,108.6,87.65,106.04,101.73,97.48,104.27,114.78,91.18,125.45,132.86,90.93,142.36
333,ＡＳＪ,2351,107.21,102.12,-5.91,-1321.88,-5.51,-2273.98,108.65,109.49,93.18,472.73,-450.0,140.0,537.4,-1069.23,141.58
334,エイジア,2352,110.1,111.82,124.53,106.61,250.88,55.69,147.34,106.82,102.04,77.3,59.82,124.64,71.56,43.89,129.94
335,エイジア,2353,94.25,107.07,64.28,117.66,43.01,128.66,0.0,92.46,104.97,0.0,57.63,126.05,0.0,37.56,124.4
336,エイジア,2354,110.79,99.74,127.45,103.61,185.44,20.84,0.0,86.9,106.64,0.0,127.53,-4533.33,0.0,123.39,-904.69
337,コア,2359,102.6,99.3,111.39,123.93,94.21,134.14,96.78,97.24,100.9,108.41,103.44,138.46,110.67,109.07,152.28
340,カカクコム,2371,111.21,117.21,108.56,109.59,110.73,107.76,101.88,80.0,66.8,90.1,65.55,34.26,92.15,64.22,33.24
341,アイロムホールディングス,2372,100.14,122.7,99.02,116.76,135.13,57.86,171.5,124.74,91.66,418.97,170.05,11.87,286.74,255.54,28.9
343,セントケア・ホールディング,2374,105.02,104.18,74.97,102.03,89.15,79.36,106.33,108.21,105.78,222.44,230.33,140.86,117.18,304.66,205.89
345,サイネックス,2376,99.64,107.5,151.56,74.85,133.83,91.85,101.99,77.73,90.11,135.16,-249.3,13.7,147.21,-227.99,133.33
346,ルネサンス,2378,97.78,99.66,86.38,93.11,58.41,100.22,76.32,73.9,34.4,-41.09,-73.28,-362.8,-38.6,-19.64,-989.22
347,ディップ,2379,110.05,110.81,112.64,118.02,114.26,118.8,70.93,63.89,76.3,55.69,26.85,75.03,-97.98,33.84,79.16
349,ディップ,2385,123.04,138.74,120.9,266.46,132.18,279.52,0.0,116.97,118.73,0.0,110.82,-70.86,0.0,94.97,-19.01
352,ディップ,2391,100.86,100.93,103.11,100.28,89.97,91.45,0.0,101.21,99.74,0.0,117.69,120.48,0.0,121.18,122.42
353,日本ケアサプライ,2393,109.89,106.42,103.71,110.77,104.94,99.81,112.57,105.9,110.25,138.07,126.55,132.62,144.57,125.59,133.15
354,新日本科学,2395,92.99,94.33,268.76,-118.94,130.76,-54.84,92.8,104.67,116.23,93.19,88.7,163.74,46.37,53.99,-1560.61
355,ＤＮＡチップ研究所,2397,100.28,99.45,124.24,79.2,107.47,77.78,138.6,68.29,55.1,84.48,178.79,114.75,74.29,159.34,109.69
356,ツクイ,2398,105.61,105.6,102.79,80.03,91.49,74.99,102.44,104.49,101.82,45.72,140.02,83.27,63.45,159.03,78.17
363,ゲンダイエージェンシー,2411,92.07,91.15,65.34,94.75,7.13,86.21,77.38,72.67,36.08,55.95,1.35,-252.55,91.89,28.4,-727.38
364,ベネフィット・ワン,2412,108.15,107.39,109.85,123.0,109.95,123.51,108.56,96.38,95.03,112.37,123.93,113.0,113.36,123.63,114.99
365,エムスリー,2413,115.84,119.68,111.48,112.06,105.53,107.97,140.13,128.48,115.32,178.52,165.77,126.42,177.33,167.82,131.63
366,ヒューマンホールディングス,2415,101.99,107.05,94.84,111.4,69.67,107.66,99.52,98.0,99.28,162.22,106.78,144.73,241.9,133.01,220.69
369,ヒューマンホールディングス,2424,76.87,106.99,-177.24,80.75,-322.4,162.95,0.0,83.3,55.28,0.0,77.99,-88.32,0.0,122.49,-77.19
370,ヒューマンホールディングス,2425,101.67,103.43,54.22,95.74,255.4,79.82,0.0,93.86,89.0,0.0,122.35,-350.0,0.0,136.7,-1013.95
372,ヒューマンホールディングス,2428,93.49,102.55,162.43,74.3,131.42,76.09,0.0,98.65,90.27,0.0,80.4,59.21,0.0,82.26,64.15
374,ディー・エヌ・エー,2432,97.8,89.04,-338.04,49.13,-402.98,55.24,131.71,114.43,95.72,-8.94,306.39,542.04,-5.87,461.15,474.51
375,博報堂ＤＹホールディングス,2433,101.5,108.2,84.45,125.1,94.99,158.24,90.55,78.04,78.39,97.75,10.55,5.72,105.67,-2.11,-119.1
376,シダー,2435,106.13,102.86,111.13,92.34,1278.32,7.33,101.79,105.48,104.9,80.84,193.67,-625.64,73.98,354.8,-119.75
378,シダー,2437,58.63,105.43,315.12,47.51,509.93,21.16,0.0,125.77,84.07,0.0,326.47,52.44,0.0,35.34,71.77
379,アスカネット,2438,104.45,106.62,81.68,110.15,83.75,107.14,88.58,82.76,81.7,60.12,-9.52,-25.81,59.05,-7.62,-1.23
380,ぐるなび,2440,94.5,90.34,149.75,25.64,163.12,18.19,75.19,53.09,23.61,-183.1,-185.52,-4780.0,-338.02,-393.8,-6152.67
381,エスアールジータカミヤ,2445,109.21,116.8,136.49,160.53,137.99,130.62,75.59,82.77,95.07,55.41,45.6,86.52,49.91,38.88,60.47
384,オールアバウト,2454,104.94,106.66,370.69,17.37,-677.33,-9.14,108.71,109.41,107.66,159.4,826.09,-1945.45,172.3,-343.87,-447.31
388,オールアバウト,2462,106.85,104.67,114.55,91.17,111.62,103.79,0.0,105.25,106.14,0.0,127.78,153.48,0.0,169.25,177.41
389,ビジネス・ブレークスルー,2464,104.48,105.3,34.93,106.26,18.8,100.72,103.47,121.29,86.13,620.0,5833.33,-46.91,-147.75,3162.96,-90.58
390,バルクホールディングス,2467,128.86,104.17,149.21,-2533.33,296.26,-862.65,104.19,94.79,101.28,67.82,68.53,76.87,72.08,28.9,79.5
391,フュートレック,2468,88.2,93.46,-35.71,10.14,16.37,220.44,60.59,60.81,65.93,-381.25,353.33,93.62,1281.82,1321.29,81.89
392,ヒビノ,2469,120.39,114.05,88.6,133.27,71.2,94.42,68.03,59.17,71.88,-137.62,-251.33,-859.43,-116.95,-297.11,-805.6
394,ＷＤＢホールディングス,2475,103.7,109.39,99.88,118.4,106.56,87.31,102.76,100.32,101.16,103.16,99.07,112.94,122.4,103.4,131.54
395,ＷＤＢホールディングス,2477,121.5,122.23,131.71,127.79,132.09,125.95,0.0,97.9,100.97,0.0,99.67,101.34,0.0,100.33,101.65
396,ジェイテック,2479,97.09,102.32,90.38,202.6,99.25,270.48,93.53,89.34,91.4,-11.9,-64.29,-123.53,48.52,48.29,-128.23
397,システム・ロケーション,2480,114.52,107.27,134.92,108.62,135.62,120.98,105.2,106.08,107.57,85.44,106.31,119.59,227.66,102.81,120.24
398,システム・ロケーション,2481,90.04,100.74,38.08,111.0,30.47,113.27,0.0,93.55,92.17,0.0,32.35,15.0,0.0,40.36,38.61
399,翻訳センター,2483,96.19,113.09,90.33,112.22,49.0,111.4,87.46,79.99,79.89,76.57,13.67,-51.14,-59.07,3.2,-98.1
400,翻訳センター,2484,154.61,122.76,6725.64,-4.66,2919.37,-18.35,0.0,310.09,232.69,0.0,666.62,1520.95,0.0,442.92,801.12
402,ＣＤＧ,2487,96.84,94.8,127.37,44.81,71.27,82.79,124.56,121.23,99.96,340.62,322.5,86.96,322.62,486.57,185.56
403,日本サード・パーティ,2488,114.13,115.25,197.48,94.82,200.16,83.69,103.31,97.07,88.47,91.67,89.51,-91.76,90.09,93.18,-105.73
404,アドウェイズ,2489,89.12,100.86,27.29,241.47,21.83,7330.77,131.08,127.7,110.82,385.44,9860.0,-173.39,349.77,983.17,-62.5
408,ユナイテッド,2497,75.82,190.94,46.02,672.57,20.52,823.77,60.93,57.72,131.42,35.68,17.67,312.87,-16.02,3.23,495.96
414,宝ホールディングス,2531,101.35,103.47,88.95,114.04,86.5,94.87,106.01,88.92,97.12,218.76,94.48,54.45,167.06,67.44,59.27
417,養命酒製造,2540,99.57,98.76,107.17,107.31,114.62,42.5,124.98,81.37,101.72,-285.83,-14.48,269.3,4691.07,-14.68,98.64
421,フルッタフルッタ,2586,76.82,110.6,54.06,139.85,31.6,104.99,88.6,94.67,73.16,101.09,25.23,93.42,20.4,7.83,33.71
423,ウォーターダイレクト,2588,120.42,136.18,228.38,-69.04,-577.91,20.25,122.9,123.65,123.32,186.69,338.51,227.46,184.71,218.66,332.57
424,ウォーターダイレクト,2590,98.08,99.35,47.65,124.13,46.12,154.32,0.0,88.11,94.4,0.0,94.83,-655.75,0.0,88.06,12.07
425,伊藤園,2593,95.88,101.89,87.38,103.52,53.03,116.26,89.73,91.69,86.46,48.76,55.62,67.92,48.8,47.78,54.56
426,キーコーヒー,2594,98.52,100.92,107.27,155.17,309.59,75.94,89.84,86.36,71.57,58.06,1440.74,-162.65,40.34,-180.94,-289.45
428,ジャパンフーズ,2599,94.54,111.62,53.26,85.78,-35.68,-50.99,61.39,91.83,79.54,227.22,188.35,56.03,219.91,280.6,48.88
429,日清オイリオグループ,2602,97.19,101.5,101.43,142.25,92.34,129.92,101.09,97.14,95.7,89.1,85.29,118.61,88.53,105.39,140.67
430,不二製油,2607,137.85,97.79,127.38,90.45,141.38,84.29,100.64,93.03,87.08,82.31,60.16,106.12,73.83,51.76,84.86
432,かどや製油,2612,98.26,112.35,77.41,83.05,86.54,86.57,108.5,104.04,99.04,117.71,94.96,83.76,100.51,97.12,80.39
433,Ｊ－オイルミルズ,2613,95.41,101.86,117.62,141.4,109.58,115.65,93.15,88.1,84.99,89.94,74.44,57.59,68.42,92.32,44.55
434,ローソン,2651,104.22,106.59,103.56,92.34,78.59,95.36,96.02,88.02,86.89,102.0,62.48,18.41,147.06,57.97,-58.25
436,イオン九州,2653,99.16,96.67,1250.0,5.72,179.09,162.96,219.51,99.73,91.81,0.55,143.69,201.27,-200.43,1612.87,285.62
437,アスモ,2654,101.37,100.8,105.62,104.48,98.87,109.21,95.93,94.3,93.45,72.63,63.44,69.2,86.1,65.05,75.46
439,ベクター,2656,82.52,90.2,-25.53,60.52,-19.05,90.25,81.36,123.77,73.14,-342.86,107.14,-60.0,-169.62,174.0,-43.78
440,サンエー,2659,104.98,102.11,75.37,93.65,81.69,90.59,99.86,103.86,101.56,92.73,127.95,54.7,100.36,99.86,62.3
441,カワチ薬品,2664,101.7,99.1,130.13,95.36,192.63,52.11,103.29,104.54,113.58,176.51,191.71,379.23,181.02,185.16,321.53
442,オートウェーブ,2666,97.1,106.45,56.45,94.66,233.78,55.65,98.71,86.65,86.2,152.33,5.56,-4.65,35.25,-4990.0,22.27
444,タビオ,2668,95.37,100.61,41.09,128.94,2.07,330.17,89.83,84.6,38.09,-102.73,123.3,-299.12,-155.19,158.77,-670.89
445,カネ美食品,2669,102.75,91.35,295.38,-50.13,-154.2,90.52,94.45,90.74,80.8,65.2,64.71,-75.72,111.65,99.38,-124.53
446,エービーシー・マート,2670,102.12,104.88,98.74,101.25,98.08,101.92,92.6,89.36,58.42,77.37,65.43,9.33,83.74,59.62,10.78
447,夢みつけ隊,2673,101.57,110.89,30.77,33.33,-45.86,135.89,107.52,104.44,144.26,45.45,0.0,-200.0,28.34,155.09,-14.6
448,ハードオフコーポレーション,2674,102.55,101.88,80.99,82.15,78.84,87.32,122.73,104.48,95.56,149.39,263.27,32.1,180.0,1340.48,24.21
450,高千穂交易,2676,103.63,101.66,79.68,149.17,39.98,381.81,98.29,93.95,88.0,71.76,72.0,2.47,53.25,44.37,-18.24
451,アスクル,2678,103.33,107.5,195.15,107.82,1300.23,9.25,106.75,104.46,102.34,152.08,147.61,202.16,139.75,151.99,164.87
452,ゲオホールディングス,2681,104.27,97.76,63.96,106.82,38.84,166.44,100.98,102.14,129.63,33.12,3.34,136.7,-13.94,-100.04,164.6
453,魚喜,2683,94.27,95.08,121.74,-164.29,69.72,-44.45,92.76,94.38,83.67,26.09,-400.0,83.33,2.85,-42.82,110.47
454,アダストリアホールディングス,2685,99.87,99.94,179.21,143.66,163.4,450.27,96.15,88.05,59.1,114.81,17.91,-91.13,147.78,106.85,-112.55
455,ジーフット,2686,93.77,97.67,-569.8,15.68,301.06,-196.77,79.75,85.99,53.8,177.81,506.1,-663.43,200.14,446.27,-1634.04
456,シー・ヴイ・エス・ベイエリア,2687,95.52,37.14,119.35,238.46,-10.56,-1360.01,72.76,74.89,61.36,1078.57,-475.0,-401.37,-461.59,102.57,-477.22
457,シー・ヴイ・エス・ベイエリア,2689,100.44,99.78,71.25,105.77,41.06,73.59,0.0,107.28,92.08,0.0,-1383.78,29.03,0.0,-415.8,20.65
458,伊藤忠食品,2692,99.12,100.94,109.57,95.22,120.15,82.1,99.55,98.39,101.62,131.83,100.16,410.56,126.67,107.51,226.6
460,ジー・テイスト,2694,112.84,97.78,112.58,38.04,212.77,190.67,80.17,72.49,56.39,-20.13,-10850.0,-2665.71,-60.0,61.11,1703.85
466,大戸屋ホールディングス,2705,95.53,97.96,-156.52,65.3,-2074.21,26.91,74.08,66.93,51.94,1473.33,1834.33,1203.33,2477.83,4556.98,1433.54
467,ブロッコリー,2706,108.44,110.44,84.05,139.24,68.76,135.85,82.14,118.02,99.69,76.26,135.13,398.36,78.79,112.61,413.12
468,久世,2708,97.5,105.0,-24.66,51.98,-138.61,50.51,71.49,62.15,34.91,-10.65,-551.35,994.44,-17.63,-846.14,27966.97
469,プラマテルズ,2714,91.01,108.35,91.81,102.75,85.19,98.6,93.58,74.14,80.4,85.06,40.74,65.34,82.54,34.77,30.99
470,エレマテック,2715,95.78,93.46,75.22,97.76,96.99,38.44,100.35,100.0,93.2,118.98,117.59,67.58,130.84,108.98,58.63
473,エレマテック,2722,104.93,96.06,136.89,48.0,163.86,37.0,0.0,125.99,125.77,0.0,164.5,-314.29,0.0,153.61,-268.08
474,パル,2726,101.29,105.87,114.29,112.65,147.63,95.62,97.49,89.37,46.38,129.16,71.38,-84.26,68.41,63.75,-91.87
475,ＪＡＬＵＸ,2729,77.9,121.07,85.76,98.28,103.99,110.01,60.76,49.71,56.23,-12.62,-74.16,-76.91,-9.93,-98.38,-124.18
476,エディオン,2730,102.08,104.71,68.85,116.02,96.19,115.96,115.92,91.74,102.67,-933.78,81.7,-191.03,580.87,66.36,-150.24
477,あらた,2733,105.54,102.94,104.88,100.4,103.85,99.65,110.97,100.91,108.46,166.37,114.18,140.1,134.67,118.51,124.29
481,トーメンデバイス,2737,119.64,110.15,128.29,135.8,177.79,109.25,108.3,120.37,119.54,96.75,61.69,109.01,112.88,53.77,117.58
482,ハローズ,2742,105.76,104.91,107.61,100.04,112.11,92.88,111.95,113.61,117.56,142.37,140.88,174.86,139.6,144.8,182.79
484,北雄ラッキー,2747,97.09,98.61,96.62,101.72,202.36,66.06,100.43,99.85,102.11,1.92,181.71,238.55,-6.4,198.22,282.63
485,ＪＰホールディングス,2749,108.26,109.41,100.46,117.5,102.97,116.26,104.36,104.42,101.21,155.65,121.4,178.85,177.69,99.53,127.67
486,石光商事,2750,99.04,100.01,64.4,101.06,24.07,94.24,109.66,107.66,87.1,158.76,275.0,135.42,136.48,334.17,128.34
487,テンポスバスターズ,2751,96.88,103.61,88.17,97.31,94.42,162.39,98.8,88.62,79.42,111.14,54.19,-11.7,-12.86,30.0,1.83
489,あみやき亭,2753,99.19,101.57,67.19,91.28,56.34,80.7,87.19,71.78,49.93,0.68,-49.83,-212.92,-228.59,-36.05,-217.28
490,東葛ホールディングス,2754,93.27,100.26,90.21,85.65,91.87,83.83,126.95,90.64,73.7,178.43,101.71,42.86,111.03,98.45,45.77
491,東京エレクトロン　デバイス,2760,96.02,88.21,108.09,127.95,97.31,145.78,111.9,102.64,87.22,171.43,79.11,84.78,226.5,85.4,109.58
492,東京エレクトロン　デバイス,2761,97.41,101.65,86.09,98.11,96.29,102.88,0.0,87.71,90.71,0.0,65.59,49.09,0.0,71.79,43.05
493,東京エレクトロン　デバイス,2762,69.07,85.86,201.91,201.83,160.12,94.75,0.0,31.61,29.74,0.0,161.17,168.81,0.0,54.41,184.16
494,エフティコミュニケーションズ,2763,100.5,110.77,108.52,119.91,103.68,139.76,89.19,90.23,88.58,76.2,165.62,76.02,102.64,164.69,57.48
495,ひらまつ,2764,90.31,94.04,-6.69,48.19,242850.0,-0.08,85.17,69.56,25.73,-95.82,-4228.57,-1982.86,50.46,-14281.82,-24830.77
498,双日,2769,86.43,99.05,-63.98,120.49,-1076.77,38.97,0.0,93.15,83.13,0.0,91.69,-84.62,0.0,102.16,-223.36
500,ミューチュアル,2773,107.06,132.53,122.69,272.36,129.16,262.61,108.74,117.4,76.22,124.81,244.29,36.1,118.58,260.67,39.72
501,ミューチュアル,2776,56.19,249.21,90.74,1117.24,73.6,847.9,0.0,110.53,80.08,0.0,25.0,-5.56,0.0,10.66,-0.37
503,パレモ,2778,103.51,100.03,72.0,94.47,63.29,58.31,93.24,85.56,48.03,65.97,64.11,-275.22,-9.71,34.64,-370.38
504,コメ兵,2780,112.85,112.01,15.97,114.46,-23.2,94.01,100.88,84.75,63.2,635.62,-42.67,-934.78,-3172.68,-110.14,-2466.15
505,セリア,2782,106.45,107.14,104.85,101.89,104.8,101.77,112.8,110.32,111.1,132.31,111.1,128.17,131.81,111.68,130.42
506,アルフレッサ　ホールディングス,2784,102.2,101.44,106.39,107.25,97.12,119.28,99.23,93.48,96.01,60.22,30.26,40.34,80.95,52.6,72.39
508,カルラ,2789,101.44,96.54,121.28,31.13,22.13,-71.3,79.97,71.99,54.94,95.45,-91.04,-419.72,651.98,-499.6,-601.44
509,ナフコ,2790,97.54,99.0,118.89,91.42,109.74,107.2,108.54,107.61,111.7,201.35,278.41,238.49,201.75,288.57,238.16
510,ナフコ,2791,115.59,111.84,216.53,52.27,1324.91,8.66,0.0,109.08,112.37,0.0,220.52,256.43,0.0,209.63,279.17
511,ナフコ,2792,85.59,94.83,53.19,174.04,79.11,1630.0,0.0,99.01,96.13,0.0,100.92,90.48,0.0,73.29,112.99
512,日本プリメックス,2795,111.9,108.94,107.16,110.17,80.6,143.49,81.48,66.13,71.06,58.04,58.86,25.68,28.29,52.03,24.54
513,日本プリメックス,2796,98.65,94.81,161.56,54.28,2396.47,-79.94,0.0,99.51,99.75,0.0,129.81,-14.29,0.0,140.54,-12.31
514,ワイズテーブルコーポレーション,2798,99.7,98.58,-103.97,135.48,-7.23,145.29,75.63,61.07,45.11,-248.48,-15400.0,-4238.89,-52.84,-2668.06,-1574.03
